[24/06/2021 - 17:52:22] - ANTIXITER: Kauan_Santos[0] parece estar usando auto cbug, /tvon nele rápido!
[07/07/2021 - 05:03:06] - ANTIXITER: Kadu_Ssj[10] parece estar puxando armas pelo s0beit, /tvon nele rápido !
[07/07/2021 - 05:03:07] - ANTIXITER: Kadu_Ssj[10] parece estar puxando armas pelo s0beit, /tvon nele rápido !
[07/07/2021 - 05:03:08] - ANTIXITER: Kadu_Ssj[10] parece estar puxando armas pelo s0beit, /tvon nele rápido !
[07/07/2021 - 05:03:20] - ANTIXITER: Kadu_Ssj[10] parece estar puxando armas pelo s0beit, /tvon nele rápido !
[07/07/2021 - 05:04:27] - ANTIXITER: Kadu_Ssj[10] parece estar puxando armas pelo s0beit, /tvon nele rápido !
[07/07/2021 - 05:09:49] - ANTIXITER: |AVISO[2]| Nex_Dm(14) Está com suspeita de AIMBOT, faixa de tiro: Deagle(faixa normal:35.000000)
[07/07/2021 - 05:09:50] - ANTIXITER: |AVISO[3]| Nex_Dm(14) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 05:09:50] - ANTIXITER: |AVISO[3]| Nex_Dm(14) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 05:09:51] - ANTIXITER: |AVISO[4]| Nex_Dm(14) Está com suspeita de AIMBOT, faixa de tiro: Deagle(faixa normal:35.000000)
[07/07/2021 - 05:09:51] - ANTIXITER: |AVISO[4]| (78) Está com suspeita de Aimbot(Hit with Random Aim with â)
[07/07/2021 - 05:09:54] - ANTIXITER: |AVISO[5]| Nex_Dm(14) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 05:09:54] - ANTIXITER: |AVISO[5]| Nex_Dm(14) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 05:09:55] - ANTIXITER: |AVISO[6]| Nex_Dm(14) Está com suspeita de AIMBOT, faixa de tiro: Deagle(faixa normal:35.000000)
[07/07/2021 - 05:37:45] - ANTIXITER: Ghostx_Non[0] parece estar usando auto cbug, /tvon nele rápido!
[07/07/2021 - 05:40:59] - ANTIXITER: Ghostx_Non[0] parece estar usando auto cbug, /tvon nele rápido!
[07/07/2021 - 15:51:39] - [7/7/2021] [12:5:31] JOANA IP:179.191.50.12 foi banido pelo admin Automático, motivo: Xiter Velocidade
[07/07/2021 - 18:38:35] - ANTIXITER: Natan_Insane[9] parece estar usando auto cbug, /tvon nele rápido!
[07/07/2021 - 19:17:05] - ANTIXITER: Mandrake_pvp[10] parece estar usando auto cbug, /tvon nele rápido!
[07/07/2021 - 19:23:11] - ANTIXITER: |AVISO[1]| Mandrake_pvp(10) disparou 10 tiros continuamente com a arma: M4(31)
[07/07/2021 - 19:27:53] - ANTIXITER: |AVISO[1]| Lucas_pinto(2) disparou 10 tiros continuamente com a arma: MP5(29)
[07/07/2021 - 20:59:19] - ANTIXITER: |AVISO[1]| tk_gg(13) disparou 10 tiros continuamente com a arma: M4(31)
[07/07/2021 - 21:00:17] - ANTIXITER: |AVISO[1]| (97) Está com suspeita de Aimbot(Hit with Random Aim with w)
[07/07/2021 - 21:00:17] - ANTIXITER: |AVISO[2]| (97) Está com suspeita de Aimbot(Hit with Random Aim with l)
[07/07/2021 - 21:00:17] - ANTIXITER: |AVISO[3]| (97) Está com suspeita de Aimbot(Hit with Random Aim with n)
[07/07/2021 - 21:00:17] - ANTIXITER: |AVISO[4]| (97) Está com suspeita de Aimbot(Hit with Random Aim with ×)
[07/07/2021 - 21:00:17] - ANTIXITER: |AVISO[5]| (97) Está com suspeita de Aimbot(Hit with Random Aim with Õ)
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[1]| WILL_ALFRE(26) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[1]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[1]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[2]| (87) Está com suspeita de Aimbot(Hit with Random Aim with )
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[3]| WILL_ALFRE(26) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[4]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[4]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:42] - ANTIXITER: |AVISO[5]| WILL_ALFRE(26) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[07/07/2021 - 21:50:43] - ANTIXITER: |AVISO[6]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:43] - ANTIXITER: |AVISO[6]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:43] - ANTIXITER: |AVISO[6]| (87) Está com suspeita de Aimbot(Hit with Random Aim with )
[07/07/2021 - 21:50:43] - ANTIXITER: |AVISO[7]| WILL_ALFRE(26) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[07/07/2021 - 21:50:43] - ANTIXITER: |AVISO[8]| WILL_ALFRE(26) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[07/07/2021 - 21:50:43] - ANTIXITER: |AVISO[9]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:43] - ANTIXITER: |AVISO[9]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:44] - ANTIXITER: |AVISO[10]| WILL_ALFRE(26) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[07/07/2021 - 21:50:44] - ANTIXITER: |AVISO[10]| (87) Está com suspeita de Aimbot(Hit with Random Aim with )
[07/07/2021 - 21:50:44] - ANTIXITER: |AVISO[11]| WILL_ALFRE(26) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[07/07/2021 - 21:50:44] - ANTIXITER: |AVISO[12]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:50:44] - ANTIXITER: |AVISO[12]| WILL_ALFRE(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[07/07/2021 - 21:53:22] - ANTIXITER: |AVISO[1]| Motta_realN$(4) disparou 10 tiros continuamente com a arma: M4(31)
[07/07/2021 - 22:23:33] - ANTIXITER: |AVISO[1]| BKZINHO_RP(9) disparou 10 tiros continuamente com a arma: M4(31)
[07/07/2021 - 23:24:45] - ANTIXITER: |AVISO[2]| (77) Está com suspeita de Aimbot(Hit with Random Aim with )
[08/07/2021 - 00:00:43] - ANTIXITER: |AVISO[2]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:00:43] - ANTIXITER: |AVISO[2]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:00:44] - ANTIXITER: |AVISO[3]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:00:44] - ANTIXITER: |AVISO[3]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:00:44] - ANTIXITER: |AVISO[4]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:00:44] - ANTIXITER: |AVISO[4]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:00:45] - ANTIXITER: |AVISO[5]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:00:45] - ANTIXITER: |AVISO[5]| KPZIN_EXE(9) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:10:40] - ANTIXITER: |AVISO[1]| texugo_gg(30) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 00:13:08] - ANTIXITER: |AVISO[1]| KABUTO_TRALHA(21) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:13:08] - ANTIXITER: |AVISO[1]| KABUTO_TRALHA(21) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:17:00] - ANTIXITER: |AVISO[2]| KABUTO_TRALHA(21) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 00:17:02] - ANTIXITER: |AVISO[3]| KABUTO_TRALHA(21) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:17:02] - ANTIXITER: |AVISO[3]| KABUTO_TRALHA(21) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:37:39] - ANTIXITER: |AVISO[2]| PATOLYNO(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:37:39] - ANTIXITER: |AVISO[2]| PATOLYNO(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:38:02] - ANTIXITER: |AVISO[3]| PATOLYNO(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:38:02] - ANTIXITER: |AVISO[3]| PATOLYNO(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:38:02] - ANTIXITER: |AVISO[4]| (80) Está com suspeita de Aimbot(Hit with Random Aim with )
[08/07/2021 - 00:38:03] - ANTIXITER: |AVISO[5]| PATOLYNO(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:38:03] - ANTIXITER: |AVISO[5]| PATOLYNO(2) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 00:46:26] - ANTIXITER: |AVISO[2]| KPZIN_EXE(10) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 00:46:27] - ANTIXITER: |AVISO[3]| KPZIN_EXE(10) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 01:06:54] - [AdmAviso] itz_eduardo ID:[4] está a 364 KM/h, TV nele pode ser Speed Hack.
[08/07/2021 - 01:06:55] - [AdmAviso] itz_eduardo ID:[4] está a 338 KM/h, TV nele pode ser Speed Hack.
[08/07/2021 - 01:22:39] - ANTIXITER: PATOLYNO[22] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 01:26:42] - ANTIXITER: PATOLYNO[0] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 01:58:39] - ANTIXITER: Natan_Insane[23] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[1]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[1]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[2]| (66) Está com suspeita de Aimbot(Hit with Random Aim with )
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[3]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[3]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[4]| Borges_Escobar(25) disparou 10 tiros continuamente com a arma: MP5(29)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[5]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[5]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[6]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[6]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[7]| (66) Está com suspeita de Aimbot(Hit with Random Aim with Î)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[8]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[8]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[9]| Borges_Escobar(25) disparou 10 tiros continuamente com a arma: MP5(29)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[10]| (66) Está com suspeita de Aimbot(Hit with Random Aim with )
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[11]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:00:18] - ANTIXITER: |AVISO[11]| Borges_Escobar(25) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 02:37:04] - ANTIXITER: LPPX_ZORO[28] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 02:38:14] - ANTIXITER: LPPX_ZORO[28] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[1]| Carlos_Sales(5) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[2]| Carlos_Sales(5) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[2]| Carlos_Sales(5) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[3]| Carlos_Sales(5) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[4]| Carlos_Sales(5) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[4]| Carlos_Sales(5) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[5]| Carlos_Sales(5) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[5]| (67) Está com suspeita de Aimbot(Hit with Random Aim with ()
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[6]| Carlos_Sales(5) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[6]| Carlos_Sales(5) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 03:00:20] - ANTIXITER: |AVISO[7]| Carlos_Sales(5) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[08/07/2021 - 03:01:08] - ANTIXITER: Maicon_Lopes[14] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 03:26:55] - ANTIXITER: |AVISO[1]| BKZINHO_RP(0) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 03:27:16] - ANTIXITER: |AVISO[1]| Dias_DZ8(22) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 03:35:11] - ANTIXITER: |AVISO[2]| BKZINHO_RP(0) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 03:48:35] - ANTIXITER: |AVISO[1]| Haridade(6) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 03:48:35] - ANTIXITER: |AVISO[2]| (72) Está com suspeita de Aimbot(Hit with Random Aim with 
m)
[08/07/2021 - 03:48:36] - ANTIXITER: |AVISO[3]| (72) Está com suspeita de Aimbot(Hit with Random Aim with 
º)
[08/07/2021 - 04:31:20] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:31:21] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:31:22] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:31:23] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:31:24] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:31:26] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:01] - ANTIXITER: zumasplay[4] parece estar puxando armas pelo s0beit, /tvon nele rápido !
[08/07/2021 - 04:36:34] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:35] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:37] - ANTIXITER: zumasplay[4] está apé com km/h = [1611], /tvon nele rápido !
[08/07/2021 - 04:36:38] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:39] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:40] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:41] - ANTIXITER: yzak_FPS[2] está apé com km/h = [263], /tvon nele rápido !
[08/07/2021 - 04:36:42] - ANTIXITER: zumasplay[4] está apé com km/h = [1633], /tvon nele rápido !
[08/07/2021 - 04:36:43] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:44] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:45] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:46] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:48] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:49] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:50] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:51] - ANTIXITER: zumasplay[4] está apé com km/h = [1611], /tvon nele rápido !
[08/07/2021 - 04:36:52] - ANTIXITER: zumasplay[4] está apé com km/h = [1611], /tvon nele rápido !
[08/07/2021 - 04:36:53] - ANTIXITER: zumasplay[4] está apé com km/h = [1611], /tvon nele rápido !
[08/07/2021 - 04:36:54] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:55] - ANTIXITER: zumasplay[4] está apé com km/h = [1611], /tvon nele rápido !
[08/07/2021 - 04:36:56] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:58] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:36:59] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:37:00] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:37:01] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:37:02] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:37:03] - ANTIXITER: zumasplay[4] está apé com km/h = [1610], /tvon nele rápido !
[08/07/2021 - 04:39:49] - ANTIXITER: zumasplay[4] foi kickado por floodar pinturas em veiculos, fique de 
[08/07/2021 - 04:50:13] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:21] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:24] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:25] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:27] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:29] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:31] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:33] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:35] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:38] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:48] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:50] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:52] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:54] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:50:58] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:00] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:08] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:11] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:28] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:32] - ANTIXITER: texugo_gg[4] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:41] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:43] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:45] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:47] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:51:59] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:52:03] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:52:14] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:52:16] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:52:18] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 04:52:20] - ANTIXITER: Dias_DZ8[7] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 05:04:54] - ANTIXITER: |AVISO[1]| texugo_gg(7) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 05:14:56] - ANTIXITER: |AVISO[1]| Dias_DZ8(12) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 05:17:18] - ANTIXITER: |AVISO[6]| (80) Está com suspeita de Aimbot(Hit with Random Aim with 	Q)
[08/07/2021 - 05:17:18] - ANTIXITER: |AVISO[7]| PATOLYNO(9) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 05:24:06] - ANTIXITER: |AVISO[2]| Dias_DZ8(4) disparou 10 tiros continuamente com a arma: M4(31)
[08/07/2021 - 05:30:42] - ANTIXITER: Natan_Insane[23] parece estar usando auto cbug, /tvon nele rápido!
[08/07/2021 - 05:48:09] - ANTIXITER: |AVISO[2]| BKZINHO_RP(12) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[08/07/2021 - 05:48:09] - ANTIXITER: |AVISO[2]| BKZINHO_RP(12) Está possivelmente usando PRO-AIM (Teleport Detectedo)
